,property_type,property_subtype,locality,zip_code,price,number_rooms,living_area,kitchen,furnished,fireplace,terrace,terrace_area,garden,garden_area,surface_land,number_facades,swimming_pool,building_state,province,ppm
11386,HOUSE,HOUSE,Izegem,8870,330000,4,311,installed,False,False,True,0,True,0,302,0,False,good,West-Vlaanderen,1061.0932475884
11389,HOUSE,MANSION,Fontaine-l'Évêque,6142,335000,4,315,installed,False,False,True,40,True,350,820,0,False,good,Hainaut,1063.4920634921
11390,HOUSE,HOUSE,Roeselare,8800,335000,3,180,installed,False,False,True,55,True,55,233,3,False,good,West-Vlaanderen,1861.1111111111
11391,HOUSE,HOUSE,Sint-Pieters-Leeuw,1600,339000,4,180,not_installed,False,False,False,0,False,0,550,3,False,to_be_done_up,Vlaams-Brabant,1883.3333333333
11392,HOUSE,HOUSE,Linter,3350,340000,2,123,usa_installed,False,False,True,0,False,0,891,4,False,good,Vlaams-Brabant,2764.2276422764
11393,HOUSE,HOUSE,Pittem,8740,345000,3,170,installed,False,False,True,20,True,200,570,4,False,good,West-Vlaanderen,2029.4117647059
11394,HOUSE,HOUSE,De Pinte,9840,346000,2,115,installed,False,False,True,64,False,0,132,3,False,good,Oost-Vlaanderen,3008.6956521739
11395,HOUSE,HOUSE,Bredene,8450,348000,3,156,installed,False,False,True,0,True,0,261,3,False,good,West-Vlaanderen,2230.7692307692
11396,HOUSE,HOUSE,Pittem,8740,349000,2,107,installed,False,False,False,0,True,82,316,4,False,good,West-Vlaanderen,3261.6822429907
11397,HOUSE,HOUSE,Tubize,1480,350000,3,174,hyper_equipped,False,False,True,0,True,270,352,3,False,to_be_done_up,Brabant wallon,2011.4942528736
11400,HOUSE,HOUSE,Dottignies,7711,359000,6,225,installed,False,True,True,40,True,456,813,4,False,good,Hainaut,1595.5555555556
11401,HOUSE,HOUSE,Oostende,8400,359000,3,128,hyper_equipped,False,False,True,0,True,0,155,0,False,as_new,West-Vlaanderen,2804.6875
11402,APARTMENT,APARTMENT,Wambeek,1741,299000,2,88,installed,False,True,True,10,False,0,0,2,False,0,Vlaams-Brabant,3397.7272727273
11403,APARTMENT,APARTMENT,Leuven,3000,299000,2,85,installed,False,False,True,0,False,0,0,3,False,0,Vlaams-Brabant,3517.6470588235
11404,APARTMENT,APARTMENT,Oostende,8400,299000,2,72,0,False,False,False,0,False,0,0,2,False,good,West-Vlaanderen,4152.7777777778
11405,APARTMENT,APARTMENT,Nieuwpoort,8620,299000,2,103,installed,False,False,True,0,True,0,0,0,False,as_new,West-Vlaanderen,2902.9126213592
11406,APARTMENT,APARTMENT,Nieuwpoort,8620,299000,2,103,installed,False,False,True,0,True,0,0,0,False,as_new,West-Vlaanderen,2902.9126213592
11407,APARTMENT,APARTMENT,Nieuwpoort,8620,299000,2,103,installed,False,False,True,0,True,0,0,0,False,as_new,West-Vlaanderen,2902.9126213592
11408,APARTMENT,DUPLEX,Heers,3870,299500,3,146,0,False,False,True,9,False,0,0,3,False,good,Limburg,2051.3698630137
11409,APARTMENT,APARTMENT,Kortrijk,8500,300000,3,112,installed,False,True,True,0,False,0,0,0,False,just_renovated,West-Vlaanderen,2678.5714285714
11410,APARTMENT,APARTMENT,Blankenberge,8370,315000,3,98,0,False,False,True,30,False,0,0,0,False,0,West-Vlaanderen,3214.2857142857
11411,APARTMENT,APARTMENT,Oostende,8400,315000,2,91,0,False,False,True,6,False,0,0,0,False,0,West-Vlaanderen,3461.5384615385
11412,APARTMENT,APARTMENT,Zwalm,9630,322790,2,107,installed,False,False,True,0,True,0,0,4,False,as_new,Oost-Vlaanderen,3016.7289719626
11413,APARTMENT,APARTMENT,Middelkerke,8430,325000,2,74,installed,False,True,True,17,False,0,0,2,False,0,West-Vlaanderen,4391.8918918919
11414,APARTMENT,APARTMENT,Tournai,7500,330000,2,126,installed,False,False,True,0,False,0,0,0,False,as_new,Hainaut,2619.0476190476
11415,APARTMENT,APARTMENT,Wavre,1300,350000,3,175,0,False,True,False,0,False,0,0,0,False,0,Brabant wallon,2000
11416,APARTMENT,APARTMENT,Kruisem,9750,359000,2,125,0,False,False,True,10,True,0,0,2,False,0,Oost-Vlaanderen,2872
11417,APARTMENT,APARTMENT,Evere,1140,365000,2,120,0,False,False,True,4,False,0,0,0,False,just_renovated,Brussel,3041.6666666667
11418,APARTMENT,APARTMENT,Antwerp,2000,369000,2,81,installed,False,False,True,10,True,0,0,0,False,0,Antwerpen,4555.5555555556
11419,APARTMENT,APARTMENT,Saint-Gilles,1060,375000,2,92,installed,False,False,True,4,False,0,0,2,False,to_be_done_up,Brussel,4076.0869565217
11420,APARTMENT,APARTMENT,Middelkerke,8430,375000,3,99,installed,False,True,True,11,False,0,0,2,False,0,West-Vlaanderen,3787.8787878788
11421,APARTMENT,APARTMENT,Mortsel,2640,379000,2,100,hyper_equipped,False,False,True,7,False,0,0,2,False,just_renovated,Antwerpen,3790
11422,APARTMENT,APARTMENT,Zwijndrecht,2070,390000,3,180,installed,False,False,True,0,False,0,0,2,False,good,Antwerpen,2166.6666666667
11423,APARTMENT,APARTMENT,Edegem,2650,390000,1,68,hyper_equipped,True,False,True,20,False,0,0,2,False,good,Antwerpen,5735.2941176471
11424,APARTMENT,PENTHOUSE,SINT-PIETERS-KAPELLE,1541,390500,3,138,installed,False,True,True,40,False,0,0,2,False,0,Vlaams-Brabant,2829.7101449275
11425,APARTMENT,APARTMENT,Knokke,8300,395000,1,59,0,False,False,False,0,False,0,0,0,False,to_renovate,West-Vlaanderen,6694.9152542373
11426,APARTMENT,LOFT,Sambreville Tamines,5060,396000,2,550,installed,True,False,True,0,False,0,0,4,False,good,Namur,720
11427,APARTMENT,APARTMENT,Antwerp,2000,399000,2,91,0,False,False,False,0,False,0,0,2,False,just_renovated,Antwerpen,4384.6153846154
11428,APARTMENT,APARTMENT,Blankenberge,8370,399800,2,119,installed,False,True,True,11,False,0,0,2,False,0,West-Vlaanderen,3359.6638655462
11429,HOUSE,VILLA,Mettet Biesme,5640,360000,4,192,usa_installed,False,False,True,52,True,900,1398,4,False,as_new,Namur,1875
11430,HOUSE,APARTMENT_BLOCK,Couillet,6010,360000,8,286,0,False,True,True,36,False,0,3100,3,False,good,Hainaut,1258.7412587413
11431,HOUSE,HOUSE,Couillet,6010,360000,8,286,0,False,True,True,36,False,0,3100,3,False,good,Hainaut,1258.7412587413
11432,HOUSE,HOUSE,Lier,2500,365000,3,125,semi_equipped,False,True,True,0,True,0,0,2,False,0,Antwerpen,2920
11433,HOUSE,HOUSE,Deinze,9800,365000,3,142,installed,False,True,True,0,True,0,70,2,False,0,Oost-Vlaanderen,2570.4225352113
11434,HOUSE,HOUSE,Oostende,8400,369000,4,204,installed,False,False,True,0,True,0,340,0,False,good,West-Vlaanderen,1808.8235294118
11435,HOUSE,HOUSE,Oostende,8400,369000,4,230,installed,False,False,True,10,False,0,81,0,False,good,West-Vlaanderen,1604.347826087
11436,HOUSE,HOUSE,Héron,4217,370000,3,161,installed,False,False,True,24,True,2573,2802,4,False,good,Liège,2298.1366459627
11437,HOUSE,HOUSE,Genval,1332,375000,2,100,installed,False,True,True,21,True,0,362,0,False,good,Brabant wallon,3750
11438,HOUSE,BUNGALOW,Vilvoorde,1800,375000,2,120,0,False,False,True,0,True,0,602,0,False,as_new,Vlaams-Brabant,3125
11439,HOUSE,HOUSE,Lievegem,9950,380000,2,185,installed,False,False,False,0,True,350,680,3,False,good,Oost-Vlaanderen,2054.0540540541
11440,HOUSE,HOUSE,Brugge,8000,385000,3,233,installed,False,False,False,0,False,0,80,0,False,good,West-Vlaanderen,1652.3605150215
11441,HOUSE,HOUSE,Lessines,7860,390000,4,210,installed,False,True,True,0,False,0,1032,4,False,0,Hainaut,1857.1428571429
11443,HOUSE,HOUSE,Hoeilaart,1560,395000,4,172,not_installed,False,False,False,0,False,0,373,4,False,to_renovate,Vlaams-Brabant,2296.511627907
11444,HOUSE,HOUSE,Musson,6750,395000,3,150,installed,False,False,True,45,True,415,580,4,False,good,Luxembourg,2633.3333333333
11446,HOUSE,HOUSE,Heist-op-den-Berg,2220,398900,3,143,hyper_equipped,False,False,True,0,False,0,1665,4,True,good,Antwerpen,2789.5104895105
11447,HOUSE,HOUSE,Liège,4020,399000,5,363,installed,False,False,True,40,True,50,159,0,False,good,Liège,1099.173553719
11448,HOUSE,HOUSE,SINT-AMANDSBERG,9040,399000,3,138,usa_hyper_equipped,False,False,True,10,True,0,79,0,False,just_renovated,Oost-Vlaanderen,2891.3043478261
11449,HOUSE,HOUSE,Eben-Emael,4690,409000,3,260,installed,False,True,True,10,True,500,973,4,False,good,Liège,1573.0769230769
11450,HOUSE,HOUSE,SAINT-GHISLAIN,7330,413000,3,175,installed,False,True,True,0,False,0,502,4,False,0,Hainaut,2360
11451,HOUSE,VILLA,Oostende,8400,415000,4,163,installed,False,False,True,0,True,0,606,0,False,good,West-Vlaanderen,2546.0122699387
11452,HOUSE,BUNGALOW,Grimbergen,1850,419000,2,120,hyper_equipped,False,False,True,23,True,600,955,4,False,good,Vlaams-Brabant,3491.6666666667
11453,HOUSE,HOUSE,Affligem,1790,429000,3,152,semi_equipped,False,False,True,42,True,270,884,3,False,good,Vlaams-Brabant,2822.3684210526
11454,HOUSE,HOUSE,Amay,4540,429000,3,188,installed,False,False,True,16,True,478,601,4,False,good,Liège,2281.914893617
11455,HOUSE,HOUSE,Assebroek,8310,435000,4,262,installed,False,True,True,25,True,220,425,3,False,good,West-Vlaanderen,1660.3053435115
11456,HOUSE,HOUSE,Tielt,8700,438000,4,187,installed,False,False,False,0,True,0,1550,4,False,to_renovate,West-Vlaanderen,2342.2459893048
11457,HOUSE,HOUSE,Mouscron,7700,440000,4,378,hyper_equipped,False,False,False,0,False,0,126,0,False,as_new,Hainaut,1164.0211640212
11458,HOUSE,HOUSE,Heist-op-den-Berg,2222,445000,3,220,installed,False,True,True,30,True,1,643,4,False,good,Antwerpen,2022.7272727273
11459,APARTMENT,SERVICE_FLAT,Antwerp,2000,420000,1,80,hyper_equipped,False,False,True,0,False,0,0,0,False,as_new,Antwerpen,5250
11460,APARTMENT,DUPLEX,FRASNES-LEZ-GOSSELIES,6210,425000,3,165,semi_equipped,False,True,True,51,True,231,0,0,False,as_new,Hainaut,2575.7575757576
11461,APARTMENT,APARTMENT,Antwerp,2000,449000,3,127,installed,False,False,True,2,False,0,0,0,False,as_new,Antwerpen,3535.4330708662
11462,APARTMENT,APARTMENT,Rotselaar,3118,452500,3,123,hyper_equipped,False,False,True,19,False,0,0,0,False,as_new,Vlaams-Brabant,3678.8617886179
11463,APARTMENT,APARTMENT,Deerlijk,8540,455000,2,113,hyper_equipped,False,False,True,28,False,0,0,0,False,0,West-Vlaanderen,4026.5486725664
11464,APARTMENT,APARTMENT,Middelkerke,8430,461704,3,101,0,False,False,True,0,True,0,0,0,False,0,West-Vlaanderen,4571.3267326733
11465,APARTMENT,APARTMENT,Strombeek-Bever,1853,479850,2,113,installed,False,True,True,19,True,28,0,4,False,0,Vlaams-Brabant,4246.4601769912
11466,APARTMENT,APARTMENT,Leuven,3000,485000,2,80,installed,False,False,False,0,False,0,0,2,False,as_new,Vlaams-Brabant,6062.5
11467,APARTMENT,APARTMENT,Antwerp,2050,495000,1,305,installed,False,False,True,27,False,0,0,0,False,good,Antwerpen,1622.9508196721
11468,APARTMENT,APARTMENT,Bruxelles,1000,510000,2,167,usa_hyper_equipped,False,False,True,9,False,0,0,2,False,good,Brussel,3053.8922155689
11469,APARTMENT,APARTMENT,Nieuwpoort,8620,529000,3,147,installed,False,False,True,0,False,0,0,0,False,as_new,West-Vlaanderen,3598.6394557823
11470,APARTMENT,APARTMENT,Nieuwpoort,8620,529000,3,147,installed,False,False,True,0,False,0,0,0,False,as_new,West-Vlaanderen,3598.6394557823
11473,APARTMENT,PENTHOUSE,Koksijde,8670,535000,3,151,installed,False,False,True,10,False,0,0,2,False,0,West-Vlaanderen,3543.0463576159
11474,APARTMENT,APARTMENT,RHODE-SAINT-GENÈSE,1640,594500,3,141,usa_hyper_equipped,False,True,True,21,True,40,0,4,False,0,Vlaams-Brabant,4216.3120567376
11475,APARTMENT,APARTMENT,Knokke-Heist,8300,595000,2,56,0,False,False,True,0,False,0,0,0,False,just_renovated,West-Vlaanderen,10625
11476,APARTMENT,APARTMENT,Nieuwpoort,8620,695000,2,84,installed,True,False,True,0,False,0,0,0,False,as_new,West-Vlaanderen,8273.8095238095
11477,APARTMENT,APARTMENT,Nieuwpoort,8620,695000,2,84,installed,True,False,True,0,False,0,0,0,False,as_new,West-Vlaanderen,8273.8095238095
11478,APARTMENT,APARTMENT,Nieuwpoort,8620,695000,2,84,installed,True,False,True,0,False,0,0,0,False,as_new,West-Vlaanderen,8273.8095238095
11479,APARTMENT,DUPLEX,Knokke-Heist,8300,698000,2,87,installed,False,False,True,3,False,0,0,2,False,as_new,West-Vlaanderen,8022.9885057471
11480,APARTMENT,APARTMENT,Blankenberge,8370,760000,3,112,0,True,False,True,11,False,0,0,2,False,as_new,West-Vlaanderen,6785.7142857143
11481,APARTMENT,APARTMENT,Gent,9000,825000,5,217,0,False,False,True,0,False,0,0,0,False,good,Oost-Vlaanderen,3801.8433179724
11482,APARTMENT,APARTMENT,Uccle,1180,835000,3,190,hyper_equipped,False,False,True,10,False,0,0,3,False,good,Brussel,4394.7368421053
11483,APARTMENT,APARTMENT,Kortrijk,8500,850000,2,141,0,False,False,True,16,False,0,0,2,False,0,West-Vlaanderen,6028.3687943263
11484,APARTMENT,PENTHOUSE,Roeselare,8800,850000,2,151,0,False,False,True,30,False,0,0,2,False,0,West-Vlaanderen,5629.1390728477
11487,APARTMENT,APARTMENT,Knokke,8300,895000,3,103,0,False,False,False,0,True,0,0,2,False,good,West-Vlaanderen,8689.3203883495
11488,HOUSE,HOUSE,Antwerp,2600,449000,1,160,installed,False,False,True,25,False,0,80,0,False,good,Antwerpen,2806.25
11489,HOUSE,HOUSE,Landen,3400,449000,2,170,hyper_equipped,False,False,True,0,False,0,1684,0,False,as_new,Vlaams-Brabant,2641.1764705882
11490,HOUSE,HOUSE,Bredene,8450,449000,3,331,hyper_equipped,False,False,True,0,False,0,203,0,False,good,West-Vlaanderen,1356.495468278
11491,HOUSE,HOUSE,Kortrijk,8500,450000,3,153,installed,False,False,True,0,False,0,112,0,False,good,West-Vlaanderen,2941.1764705882
11492,HOUSE,HOUSE,Willebroek,2830,455000,4,166,usa_installed,False,False,True,25,True,105,217,2,False,as_new,Antwerpen,2740.9638554217
11493,HOUSE,HOUSE,Eke,9810,455000,4,341,semi_equipped,False,False,False,0,True,2375,2658,4,False,to_renovate,Oost-Vlaanderen,1334.3108504399
11494,HOUSE,HOUSE,Juprelle,4450,464500,5,310,hyper_equipped,False,False,True,60,True,276,546,3,True,as_new,Liège,1498.3870967742
11495,HOUSE,MIXED_USE_BUILDING,Forchies-la-Marche,6141,469900,4,247,installed,False,True,True,25,True,925,1630,3,False,just_renovated,Hainaut,1902.4291497976
11496,HOUSE,HOUSE,Dilbeek,1700,475000,3,260,installed,False,True,False,0,True,618,618,4,False,good,Vlaams-Brabant,1826.9230769231
11497,HOUSE,HOUSE,Oostende,8400,479000,3,206,hyper_equipped,False,False,True,20,False,0,50,2,False,as_new,West-Vlaanderen,2325.2427184466
11498,HOUSE,HOUSE,Alveringem,8690,485000,1,554,semi_equipped,False,False,False,0,False,0,1656,0,False,to_be_done_up,West-Vlaanderen,875.4512635379
11500,HOUSE,HOUSE,Liège,4000,489000,5,196,installed,True,False,True,8,False,0,53,0,False,good,Liège,2494.8979591837
11501,HOUSE,APARTMENT_BLOCK,Uccle,1180,495000,0,200,not_installed,False,True,True,50,True,0,110,2,False,to_be_done_up,Brussel,2475
11502,HOUSE,VILLA,Wenduine,8420,495000,3,238,installed,False,False,True,0,True,0,585,0,False,good,West-Vlaanderen,2079.8319327731
11503,HOUSE,HOUSE,Roeselare,8800,495000,4,314,hyper_equipped,False,False,True,0,True,0,277,0,False,as_new,West-Vlaanderen,1576.4331210191
11506,HOUSE,HOUSE,Genappe,1470,525000,4,185,installed,False,True,True,15,True,0,670,3,False,good,Brabant wallon,2837.8378378378
11507,HOUSE,HOUSE,Ardooie,8850,525000,4,200,hyper_equipped,False,False,True,0,True,0,1254,0,False,as_new,West-Vlaanderen,2625
11508,HOUSE,HOUSE,Lokeren,9160,529000,2,140,hyper_equipped,False,False,True,50,True,250,441,3,False,as_new,Oost-Vlaanderen,3778.5714285714
11510,HOUSE,HOUSE,Ixelles,1050,550000,6,221,0,False,False,True,20,False,0,44,2,False,good,Brussel,2488.6877828054
11511,HOUSE,COUNTRY_COTTAGE,ZEVERGEM,9840,550000,3,125,not_installed,False,True,False,0,False,0,2692,0,False,0,Oost-Vlaanderen,4400
11512,HOUSE,HOUSE,Nijlen,2560,565000,3,226,hyper_equipped,False,False,True,55,True,700,1022,3,False,as_new,Antwerpen,2500
11513,HOUSE,HOUSE,Menen,8930,575000,6,76,installed,False,False,False,0,False,0,431,0,False,good,West-Vlaanderen,7565.7894736842
11514,HOUSE,HOUSE,Lennik,1750,579000,5,320,installed,False,True,True,20,True,0,1497,4,False,just_renovated,Vlaams-Brabant,1809.375
11515,HOUSE,HOUSE,Affligem,1790,579000,5,310,hyper_equipped,False,False,True,0,True,400,849,4,False,as_new,Vlaams-Brabant,1867.7419354839
11516,HOUSE,HOUSE,Aalst Meldert,9310,579000,5,310,hyper_equipped,False,False,True,0,True,400,849,4,False,as_new,Oost-Vlaanderen,1867.7419354839
11517,HOUSE,EXCEPTIONAL_PROPERTY,Court-Saint-Étienne,1490,595000,3,290,semi_equipped,False,False,True,22,False,0,292,5,False,as_new,Brabant wallon,2051.724137931
11518,APARTMENT,APARTMENT,Gent,9000,975000,2,127,0,False,False,True,72,False,0,0,0,False,good,Oost-Vlaanderen,7677.1653543307
11519,APARTMENT,GROUND_FLOOR,Knokke-Heist,8300,980000,1,88,0,False,False,False,0,False,0,0,2,False,good,West-Vlaanderen,11136.3636363636
11520,APARTMENT,PENTHOUSE,Antwerp,2000,999000,2,238,0,False,False,True,34,False,0,0,0,False,as_new,Antwerpen,4197.4789915966
11521,APARTMENT,APARTMENT,Knokke-Zoute,8300,1190000,2,86,hyper_equipped,False,False,False,0,False,0,0,0,False,0,West-Vlaanderen,13837.2093023256
11522,APARTMENT,DUPLEX,Lasne Ohain,1380,1295000,3,242,usa_hyper_equipped,False,False,True,25,False,0,0,3,True,as_new,Brabant wallon,5351.2396694215
11523,APARTMENT,APARTMENT,Blankenberge,8370,1295000,7,409,0,False,False,True,0,False,0,0,2,False,good,West-Vlaanderen,3166.2591687042
11524,APARTMENT,PENTHOUSE,Middelkerke,8430,1350000,3,165,installed,False,False,True,55,True,55,0,2,False,as_new,West-Vlaanderen,8181.8181818182
11525,APARTMENT,APARTMENT,Knokke-Heist,8300,1750000,3,131,0,False,False,False,0,False,0,0,0,False,just_renovated,West-Vlaanderen,13358.7786259542
11526,APARTMENT,APARTMENT,Knokke-Heist,8300,1850000,3,125,usa_semi_equipped,False,False,True,4,False,0,0,3,False,as_new,West-Vlaanderen,14800
11527,APARTMENT,APARTMENT,Ixelles,1050,3297000,3,305,0,False,False,True,166,False,0,0,0,False,0,Brussel,10809.8360655738
11528,APARTMENT,APARTMENT,Pepinster,4860,4000000,39,1700,usa_installed,False,False,True,35,False,0,0,2,False,as_new,Liège,2352.9411764706
11529,APARTMENT,DUPLEX,Crans Montana,3960,4490000,4,225,installed,False,False,True,123,False,0,0,2,False,good,Limburg,19955.5555555556
11530,APARTMENT,SERVICE_FLAT,Mere,9420,185000,1,57,installed,False,False,False,0,False,0,0,2,False,good,Oost-Vlaanderen,3245.6140350877
11531,APARTMENT,APARTMENT,Aartselaar,2630,230000,2,106,0,False,False,True,0,True,0,0,0,False,0,Antwerpen,2169.8113207547
11532,APARTMENT,APARTMENT,Wemmel,1780,265000,1,70,installed,False,False,True,0,False,0,0,3,False,as_new,Vlaams-Brabant,3785.7142857143
11533,APARTMENT,SERVICE_FLAT,Heverlee,3001,299000,2,124,0,False,False,True,4,True,0,0,0,False,0,Vlaams-Brabant,2411.2903225807
11534,APARTMENT,GROUND_FLOOR,Turnhout,2300,199932,1,69,installed,False,True,True,5,False,0,0,2,False,0,Antwerpen,2897.5652173913
11535,APARTMENT,GROUND_FLOOR,Maasmechelen,3630,215000,1,62,installed,False,False,False,0,False,0,0,2,False,good,Limburg,3467.7419354839
11536,APARTMENT,APARTMENT,Blankenberge,8370,129500,2,68,0,False,False,False,0,False,0,0,2,False,good,West-Vlaanderen,1904.4117647059
11537,APARTMENT,DUPLEX,La Louvière,7100,195000,3,107,installed,False,False,False,0,False,0,0,2,False,as_new,Hainaut,1822.4299065421
11538,APARTMENT,APARTMENT,Aalst,9300,224900,2,94,0,False,False,False,0,False,0,0,0,False,good,Oost-Vlaanderen,2392.5531914894
11539,APARTMENT,APARTMENT,Ixelles,1050,310000,1,60,not_installed,False,True,False,0,False,0,0,0,False,as_new,Brussel,5166.6666666667
11540,APARTMENT,APARTMENT,Etterbeek,1040,350000,2,90,hyper_equipped,False,False,False,0,False,0,0,0,False,good,Brussel,3888.8888888889
11541,APARTMENT,DUPLEX,BRUXELLES,1000,199000,5,160,usa_installed,False,False,False,0,False,0,0,2,False,just_renovated,Brussel,1243.75
11542,HOUSE,EXCEPTIONAL_PROPERTY,Vilvoorde,1800,595000,4,228,usa_hyper_equipped,False,True,True,18,True,60,210,2,False,good,Vlaams-Brabant,2609.649122807
11543,HOUSE,VILLA,Beersel,1650,599000,4,250,installed,False,False,False,0,True,300,600,4,False,0,Vlaams-Brabant,2396
11544,HOUSE,HOUSE,Grandmetz,7900,630000,4,323,installed,False,False,True,150,True,1110,1684,4,True,as_new,Hainaut,1950.4643962848
11545,HOUSE,VILLA,Aartselaar,2630,640000,3,395,installed,False,False,False,0,True,1,918,4,False,good,Antwerpen,1620.253164557
11546,HOUSE,HOUSE,Oostende,8400,649000,6,336,hyper_equipped,False,False,True,0,False,0,375,0,False,good,West-Vlaanderen,1931.5476190476
11547,HOUSE,FARMHOUSE,Westrozebeke,8840,649000,3,400,installed,False,False,True,0,True,0,10899,0,False,good,West-Vlaanderen,1622.5
11548,HOUSE,FARMHOUSE,Westrozebeke,8840,649000,3,400,installed,False,False,True,0,True,0,10899,0,False,good,West-Vlaanderen,1622.5
11549,HOUSE,HOUSE,Oudenaarde,9700,650000,3,277,semi_equipped,False,True,False,0,False,0,1922,0,False,to_renovate,Oost-Vlaanderen,2346.5703971119
11550,HOUSE,HOUSE,Sint-Gillis,1060,695000,6,280,installed,False,False,True,10,True,40,135,2,False,good,Brussel,2482.1428571429
11553,HOUSE,MIXED_USE_BUILDING,Bruxelles,1000,750000,4,330,installed,False,False,False,0,False,0,71,2,False,to_renovate,Brussel,2272.7272727273
11554,HOUSE,HOUSE,Blankenberge,8370,750000,3,472,hyper_equipped,False,False,True,0,True,0,1350,0,False,as_new,West-Vlaanderen,1588.9830508475
11555,HOUSE,VILLA,Genappe,1472,752000,5,227,hyper_equipped,False,False,False,0,False,0,2750,0,False,as_new,Brabant wallon,3312.7753303965
11556,HOUSE,VILLA,Tienen,3300,774000,5,368,hyper_equipped,False,False,True,40,True,2500,2739,4,True,as_new,Vlaams-Brabant,2103.2608695652
